skill_name,category,owner,run_id,harness,model,axis,pass_rate_gain,efficiency_score,valid_scenarios,invalid_scenarios,total_items,wi_passed,wo_passed,wi_time_s,wo_time_s,wi_skill_matched,wo_skill_matched,security_score,total_deduction,findings_H,findings_M,findings_L,overall_severity,dynamic_total,dynamic_passed,dynamic_failed,dynamic_error
sales-automator,sales-and-related-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.1429,0.4484,3,0,21,21,18,181.74,299.25,3,3,,,,,,,0,0,0,0
sales-automator,sales-and-related-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.0476,0.1667,3,0,21,21,20,539.13,390.9,3,3,,,,,,,0,0,0,0
sales-automator,sales-and-related-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.1429,0.1438,3,0,21,21,18,528.09,604.7,3,3,,,,,,,0,0,0,0
sales-automator,sales-and-related-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0953,0.0,3,0,21,21,19,508.56,284.15,3,3,,,,,,,0,0,0,0
sales-enablement,sales-and-related-occupations,anon-362,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
sales-enablement,sales-and-related-occupations,anon-362,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
sales-enablement,sales-and-related-occupations,anon-362,utility_cc_claude4,cc,claude-4,utility,0.1588,0.0,3,0,19,18,15,1213.57,1148.54,3,3,,,,,,,0,0,0,0
sales-enablement,sales-and-related-occupations,anon-362,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0952,0.0112,3,0,19,18,16,1042.92,939.32,3,3,100.0,0.0,0,0,0,L,0,0,0,0
sales-enablement,sales-and-related-occupations,anon-362,utility_codex_gpt51,codex,gpt-5.1,utility,0.1508,0.0,3,0,19,18,15,374.86,187.37,3,3,,,,,,,0,0,0,0
sales-enablement,sales-and-related-occupations,anon-362,utility_codex_gpt54,codex,gpt-5.4,utility,0.1508,0.134,3,0,19,18,15,642.13,625.05,3,3,,,,,,,0,0,0,0
sales-enablement,sales-and-related-occupations,anon-362,utility_opencode_claude46,opencode,claude-4.6,utility,0.0952,0.047,3,0,19,18,16,1043.89,1006.08,3,3,,,,,,,0,0,0,0
sales-enablement,sales-and-related-occupations,anon-362,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.1508,0.0,3,0,19,19,16,640.63,456.45,3,3,,,,,,,0,0,0,0
salon,personal-care-and-service-occupations,anon-188,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,96.5,3.52,0,1,0,M,1,0,1,0
salon,personal-care-and-service-occupations,anon-188,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,96.3,3.68,0,1,0,M,1,0,1,0
salon,personal-care-and-service-occupations,anon-188,utility_cc_claude4,cc,claude-4,utility,0.0476,0.0147,3,0,20,17,16,237.36,207.66,3,3,,,,,,,0,0,0,0
salon,personal-care-and-service-occupations,anon-188,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.048,3,0,20,18,18,260.88,234.77,3,3,97.6,2.4,0,1,0,M,0,0,0,0
salon,personal-care-and-service-occupations,anon-188,utility_codex_gpt51,codex,gpt-5.1,utility,0.0476,0.0437,3,0,20,17,16,90.88,82.46,3,3,,,,,,,0,0,0,0
salon,personal-care-and-service-occupations,anon-188,utility_codex_gpt54,codex,gpt-5.4,utility,0.0,0.1236,3,0,20,17,17,183.36,205.22,3,3,,,,,,,0,0,0,0
salon,personal-care-and-service-occupations,anon-188,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,0.1468,3,0,20,17,18,221.48,236.91,3,3,,,,,,,0,0,0,0
salon,personal-care-and-service-occupations,anon-188,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0,0.0,3,0,20,18,18,244.4,141.15,3,3,,,,,,,0,0,0,0
sam-altman,management-occupations,anon-276,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,98.0,2.0,0,1,0,M,1,1,0,0
sam-altman,management-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,98.0,2.0,0,1,0,M,1,1,0,0
sam-altman,management-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.3889,0.0117,3,0,18,12,5,343.54,296.27,3,3,,,,,,,0,0,0,0
sam-altman,management-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.3333,0.0827,3,0,18,18,12,398.77,354.33,3,3,98.0,2.0,0,1,0,M,1,1,0,0
sam-altman,management-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.3333,0.4587,3,0,18,11,6,183.41,182.75,3,3,,,,,,,0,0,0,0
sam-altman,management-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.5,0.9053,3,0,18,18,9,341.82,630.48,3,3,,,,,,,0,0,0,0
sam-altman,management-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.6667,0.1,3,0,18,18,6,408.0,257.37,3,3,,,,,,,0,0,0,0
sam-altman,management-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.4444,0.0,3,0,18,18,10,436.11,310.34,3,3,,,,,,,0,0,0,0
san-sheng-liu-bu,food-preparation-and-serving-related-occupations,anon-188,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,98.2,1.8,0,0,1,L,0,0,0,0
san-sheng-liu-bu,food-preparation-and-serving-related-occupations,anon-188,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,98.2,1.8,0,0,1,L,0,0,0,0
san-sheng-liu-bu,food-preparation-and-serving-related-occupations,anon-188,utility_cc_claude4,cc,claude-4,utility,,,0,3,18,8,5,2256.68,924.79,0,0,,,,,,,0,0,0,0
san-sheng-liu-bu,food-preparation-and-serving-related-occupations,anon-188,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,,,0,3,18,17,6,1340.75,452.61,0,0,98.2,1.8,0,0,1,L,0,0,0,0
san-sheng-liu-bu,food-preparation-and-serving-related-occupations,anon-188,utility_codex_gpt51,codex,gpt-5.1,utility,0.5556,0.3447,3,0,18,12,2,446.31,109.95,3,3,,,,,,,0,0,0,0
san-sheng-liu-bu,food-preparation-and-serving-related-occupations,anon-188,utility_codex_gpt54,codex,gpt-5.4,utility,0.6111,0.0,3,0,18,14,3,1249.6,905.07,3,3,,,,,,,0,0,0,0
san-sheng-liu-bu,food-preparation-and-serving-related-occupations,anon-188,utility_opencode_claude46,opencode,claude-4.6,utility,0.5834,0.0,2,1,18,12,5,1202.95,511.89,3,3,,,,,,,0,0,0,0
san-sheng-liu-bu,food-preparation-and-serving-related-occupations,anon-188,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.8333,0.0,3,0,18,18,3,1171.48,864.38,3,3,,,,,,,0,0,0,0
satori,community-and-social-service-occupations,anon-276,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
satori,community-and-social-service-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
satori,community-and-social-service-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.373,0.0,3,0,19,19,12,256.89,234.34,3,3,,,,,,,0,0,0,0
satori,community-and-social-service-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.2778,0.0846,3,0,19,19,14,481.38,336.9,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
satori,community-and-social-service-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.5079,0.2145,3,0,19,19,9,185.52,162.13,3,3,,,,,,,0,0,0,0
satori,community-and-social-service-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.3651,0.0,3,0,19,18,11,269.66,214.94,3,3,,,,,,,0,0,0,0
satori,community-and-social-service-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.3175,0.0,3,0,19,19,13,365.92,265.6,3,3,,,,,,,0,0,0,0
satori,community-and-social-service-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.3571,0.0,3,0,19,18,11,355.74,234.82,3,3,,,,,,,0,0,0,0
scanpy,life-physical-and-social-science-occupations,anon-276,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
scanpy,life-physical-and-social-science-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
scanpy,life-physical-and-social-science-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.5834,0.4172,2,1,18,12,5,1104.35,1363.09,3,3,,,,,,,0,0,0,0
scanpy,life-physical-and-social-science-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.0764,2,1,18,12,12,1483.87,1481.16,3,3,100.0,0.0,0,0,0,,0,0,0,0
scanpy,life-physical-and-social-science-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.3333,0.0,3,0,18,8,4,361.14,205.16,3,3,,,,,,,0,0,0,0
scanpy,life-physical-and-social-science-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.0,0.3084,2,1,18,12,12,1493.95,1481.79,3,3,,,,,,,0,0,0,0
scanpy,life-physical-and-social-science-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,0.0357,3,0,18,15,15,1527.02,1416.44,3,3,,,,,,,0,0,0,0
scanpy,life-physical-and-social-science-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0,0.4896,2,1,18,12,12,1333.09,1508.67,3,3,,,,,,,0,0,0,0
scholar-evaluation,educational-instruction-and-library-occupations,anon-432,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,56.3,43.72,4,2,1,H,6,4,2,0
scholar-evaluation,educational-instruction-and-library-occupations,anon-432,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,49.4,50.63,4,2,1,H,6,3,3,0
scholar-evaluation,educational-instruction-and-library-occupations,anon-432,utility_cc_claude4,cc,claude-4,utility,0.3333,0.0,3,0,21,21,14,528.83,258.11,3,3,,,,,,,0,0,0,0
scholar-evaluation,educational-instruction-and-library-occupations,anon-432,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.2381,0.0,3,0,21,21,16,743.5,485.75,3,3,62.3,37.69,4,2,1,H,6,5,1,0
scholar-evaluation,educational-instruction-and-library-occupations,anon-432,utility_codex_gpt51,codex,gpt-5.1,utility,0.1905,0.0,3,0,21,21,17,219.68,134.29,3,3,,,,,,,0,0,0,0
scholar-evaluation,educational-instruction-and-library-occupations,anon-432,utility_codex_gpt54,codex,gpt-5.4,utility,0.1905,0.0065,3,0,21,21,17,385.13,330.43,3,3,,,,,,,0,0,0,0
scholar-evaluation,educational-instruction-and-library-occupations,anon-432,utility_opencode_claude46,opencode,claude-4.6,utility,0.2381,0.0294,3,0,21,21,16,439.7,389.75,3,3,,,,,,,0,0,0,0
scholar-evaluation,educational-instruction-and-library-occupations,anon-432,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0952,0.0076,3,0,21,21,19,441.59,232.76,3,3,,,,,,,0,0,0,0
scienceworld-planting-operation,farming-fishing-and-forestry-occupations,anon-133,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
scienceworld-planting-operation,farming-fishing-and-forestry-occupations,anon-133,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
scienceworld-planting-operation,farming-fishing-and-forestry-occupations,anon-133,utility_cc_claude4,cc,claude-4,utility,0.0,0.091,3,0,15,15,15,195.63,210.53,3,3,,,,,,,0,0,0,0
scienceworld-planting-operation,farming-fishing-and-forestry-occupations,anon-133,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.3333,0.0,3,0,15,15,10,140.44,80.96,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
scienceworld-planting-operation,farming-fishing-and-forestry-occupations,anon-133,utility_codex_gpt51,codex,gpt-5.1,utility,0.4667,0.5419,3,0,15,12,8,60.24,74.6,3,3,,,,,,,0,0,0,0
scienceworld-planting-operation,farming-fishing-and-forestry-occupations,anon-133,utility_codex_gpt54,codex,gpt-5.4,utility,0.0667,0.3318,3,0,15,15,14,88.84,108.22,3,3,,,,,,,0,0,0,0
scienceworld-planting-operation,farming-fishing-and-forestry-occupations,anon-133,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,0.1191,3,0,15,10,10,127.97,118.08,3,3,,,,,,,0,0,0,0
scienceworld-planting-operation,farming-fishing-and-forestry-occupations,anon-133,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0,0.1825,3,0,15,13,15,134.71,89.76,3,3,,,,,,,0,0,0,0
scikit-bio,life-physical-and-social-science-occupations,anon-432,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,97.3,2.7,0,0,1,L,0,0,0,0
scikit-bio,life-physical-and-social-science-occupations,anon-432,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,97.3,2.7,0,0,1,L,0,0,0,0
scikit-bio,life-physical-and-social-science-occupations,anon-432,utility_cc_claude4,cc,claude-4,utility,0.2619,0.261,3,0,20,20,15,939.96,569.47,3,3,,,,,,,0,0,0,0
scikit-bio,life-physical-and-social-science-occupations,anon-432,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.25,2,1,20,20,20,491.68,636.04,3,3,97.3,2.7,0,0,1,L,0,0,0,0
scikit-bio,life-physical-and-social-science-occupations,anon-432,utility_codex_gpt51,codex,gpt-5.1,utility,0.4762,0.3318,3,0,20,14,7,313.71,179.58,3,3,,,,,,,0,0,0,0
scikit-bio,life-physical-and-social-science-occupations,anon-432,utility_codex_gpt54,codex,gpt-5.4,utility,0.0,0.4106,3,0,20,13,20,1131.68,1205.3,3,3,,,,,,,0,0,0,0
scikit-bio,life-physical-and-social-science-occupations,anon-432,utility_opencode_claude46,opencode,claude-4.6,utility,0.0556,0.1995,3,0,20,20,19,636.9,775.58,3,3,,,,,,,0,0,0,0
scikit-bio,life-physical-and-social-science-occupations,anon-432,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0952,0.3589,3,0,20,20,18,900.14,1100.72,3,3,,,,,,,0,0,0,0
search-specialist,office-and-administrative-support-occupations,anon-276,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
search-specialist,office-and-administrative-support-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
search-specialist,office-and-administrative-support-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.2143,0.0297,3,0,19,19,15,1049.72,995.04,3,3,,,,,,,0,0,0,0
search-specialist,office-and-administrative-support-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.3333,0.0,3,0,19,12,6,1524.25,1500.31,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
search-specialist,office-and-administrative-support-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.7222,0.4563,3,0,19,19,5,234.16,161.34,3,3,,,,,,,0,0,0,0
search-specialist,office-and-administrative-support-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.0556,0.0707,3,0,19,19,18,1123.5,1145.56,3,3,,,,,,,0,0,0,0
search-specialist,office-and-administrative-support-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,0.0938,1,2,19,6,6,983.8,931.27,3,3,,,,,,,0,0,0,0
search-specialist,office-and-administrative-support-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,,,0,3,19,0,0,1529.62,1377.71,3,3,,,,,,,0,0,0,0
seo-optimizer,sales-and-related-occupations,anon-684,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
seo-optimizer,sales-and-related-occupations,anon-684,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
seo-optimizer,sales-and-related-occupations,anon-684,utility_cc_claude4,cc,claude-4,utility,0.0476,0.0416,3,0,21,19,19,526.87,468.91,3,3,,,,,,,0,0,0,0
seo-optimizer,sales-and-related-occupations,anon-684,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.0,3,0,21,14,21,1016.89,824.54,3,3,100.0,0.0,0,0,0,,0,0,0,0
seo-optimizer,sales-and-related-occupations,anon-684,utility_codex_gpt51,codex,gpt-5.1,utility,0.1429,0.0411,3,0,21,14,17,215.25,236.16,3,3,,,,,,,0,0,0,0
seo-optimizer,sales-and-related-occupations,anon-684,utility_codex_gpt54,codex,gpt-5.4,utility,0.0,0.2422,3,0,21,20,21,762.57,658.54,3,3,,,,,,,0,0,0,0
seo-optimizer,sales-and-related-occupations,anon-684,utility_opencode_claude46,opencode,claude-4.6,utility,0.0476,0.1281,3,0,21,21,20,679.36,745.15,3,3,,,,,,,0,0,0,0
seo-optimizer,sales-and-related-occupations,anon-684,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0953,0.1539,3,0,21,21,19,641.58,518.56,3,3,,,,,,,0,0,0,0
sexual-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
sexual-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,N/A,0,0,0,0
sexual-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.0952,0.0,3,0,21,21,19,356.92,225.78,3,3,,,,,,,0,0,0,0
sexual-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.1429,0.0,3,0,21,21,18,510.56,395.67,3,3,100.0,0.0,0,0,0,N/A,0,0,0,0
sexual-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.4762,0.1019,3,0,21,20,10,207.45,223.03,3,3,,,,,,,0,0,0,0
sexual-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.1905,0.24,3,0,21,20,16,495.32,529.45,3,3,,,,,,,0,0,0,0
sexual-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,0.0013,3,0,21,21,21,417.75,350.74,3,3,,,,,,,0,0,0,0
sexual-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.1429,0.0,3,0,21,19,16,242.72,174.42,3,3,,,,,,,0,0,0,0
silo,farming-fishing-and-forestry-occupations,anon-188,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
silo,farming-fishing-and-forestry-occupations,anon-188,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,,0,0,0,0
silo,farming-fishing-and-forestry-occupations,anon-188,utility_cc_claude4,cc,claude-4,utility,0.1984,0.0,3,0,19,19,15,365.55,273.56,3,3,,,,,,,0,0,0,0
silo,farming-fishing-and-forestry-occupations,anon-188,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0,0.1029,3,0,19,19,19,741.52,755.58,3,3,100.0,0.0,0,0,0,,0,0,0,0
silo,farming-fishing-and-forestry-occupations,anon-188,utility_codex_gpt51,codex,gpt-5.1,utility,0.0,0.146,3,0,19,18,18,205.71,220.37,3,3,,,,,,,0,0,0,0
silo,farming-fishing-and-forestry-occupations,anon-188,utility_codex_gpt54,codex,gpt-5.4,utility,0.0476,0.8076,3,0,19,19,18,620.01,1038.44,3,3,,,,,,,0,0,0,0
silo,farming-fishing-and-forestry-occupations,anon-188,utility_opencode_claude46,opencode,claude-4.6,utility,0.1111,0.04,3,0,19,19,17,708.64,627.89,3,3,,,,,,,0,0,0,0
silo,farming-fishing-and-forestry-occupations,anon-188,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0952,0.0679,3,0,19,19,17,538.65,432.27,3,3,,,,,,,0,0,0,0
skin-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
skin-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,100.0,0.0,0,0,0,L,0,0,0,0
skin-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_cc_claude4,cc,claude-4,utility,0.0953,0.0056,3,0,21,20,18,309.52,282.54,3,3,,,,,,,0,0,0,0
skin-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.0476,0.0,3,0,21,21,20,589.48,451.56,3,3,100.0,0.0,0,0,0,L,0,0,0,0
skin-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_codex_gpt51,codex,gpt-5.1,utility,0.2857,0.3073,3,0,21,21,15,210.74,244.71,3,3,,,,,,,0,0,0,0
skin-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_codex_gpt54,codex,gpt-5.4,utility,0.0953,0.1316,3,0,21,12,17,956.69,464.83,3,3,,,,,,,0,0,0,0
skin-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_opencode_claude46,opencode,claude-4.6,utility,0.0,0.037,3,0,21,21,21,498.29,465.57,3,3,,,,,,,0,0,0,0
skin-health-analyzer,healthcare-practitioners-and-technical-occupations,anon-276,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.0952,0.0,3,0,21,17,17,385.38,232.78,3,3,,,,,,,0,0,0,0
sleep-tracker,healthcare-support-occupations,anon-188,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,78.8,21.16,2,0,2,H,3,1,2,0
sleep-tracker,healthcare-support-occupations,anon-188,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,77.0,22.96,2,0,2,H,3,1,2,0
sleep-tracker,healthcare-support-occupations,anon-188,utility_cc_claude4,cc,claude-4,utility,0.2778,0.6815,3,0,18,17,12,197.02,385.08,3,3,,,,,,,0,0,0,0
sleep-tracker,healthcare-support-occupations,anon-188,utility_cc_claude46_security_cc_claude46,cc,claude-4.6,both,0.25,0.0849,2,1,18,18,15,165.09,167.2,3,3,76.9,23.12,2,0,2,H,3,1,2,0
sleep-tracker,healthcare-support-occupations,anon-188,utility_codex_gpt51,codex,gpt-5.1,utility,0.0,0.2958,3,0,18,16,16,86.06,93.19,3,3,,,,,,,0,0,0,0
sleep-tracker,healthcare-support-occupations,anon-188,utility_codex_gpt54,codex,gpt-5.4,utility,0.1111,0.0629,3,0,18,17,15,298.21,256.47,3,3,,,,,,,0,0,0,0
sleep-tracker,healthcare-support-occupations,anon-188,utility_opencode_claude46,opencode,claude-4.6,utility,0.4444,0.1267,3,0,18,18,10,207.77,136.92,3,3,,,,,,,0,0,0,0
sleep-tracker,healthcare-support-occupations,anon-188,utility_opencode_gpt54,opencode,gpt-5.4,utility,0.2222,0.0,3,0,18,8,10,1252.33,154.85,3,3,,,,,,,0,0,0,0
sourdough-starter-manager,food-preparation-and-serving-related-occupations,anon-188,security_codex_gpt51,codex,gpt-5.1,security,,,,,,,,,,,,94.3,5.7,0,1,0,M,1,0,1,0
sourdough-starter-manager,food-preparation-and-serving-related-occupations,anon-188,security_codex_gpt54,codex,gpt-5.4,security,,,,,,,,,,,,94.3,5.7,0,1,0,M,1,0,1,0
